time_s,phase,Te_eV,EN_Td,Ptot,N2,N2(V1),N2(V2),N2(V3),N2(V4),N2(V5),N2(V6),N2(V7),N2(V8),N2(A3),N2(B3),N2(A`1),N2(C3),N,N(2D),N(2P),N^+,N2^+,N3^+,N4^+,H2,H2(B3SIG),H2(B1SIG),H2(C3PI),H2(A3SIG),H2(RYDBERG_SUM),H2(V1),H2(V2),H2(V3),H,H2^+,H3^+,H^+,H^-,NH,NH2,NH3,NH^+,N2H^+,NH2^+,NH3^+,NH4^+,E,SURF,HSURF,NSURF,NHSURF,NH2SURF
  1.00000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44536E+18,  5.67417E+14,  1.39927E+11,  3.48181E+07,  8.57169E+03,  2.27120E+00,  2.58718E-01,  4.20971E-05,  3.74327E-08,  5.08049E+07,  7.32788E+00,  2.56654E-05,  6.45116E-04,  5.82674E+12,  1.63193E-03,  2.40249E+04,  2.64035E-01,  1.81390E+00,  3.10190E+05,  1.31035E+07,  2.20118E+19,  1.41682E+14,  5.55133E+13,  4.52791E+13,  2.93380E+13,  1.14419E+13,  4.99286E+12,  3.88594E+06,  1.63466E+00,  3.17021E+15,  0.00000E+00,  1.19201E+14,  0.00000E+00,  0.00000E+00,  6.52806E+12,  8.64601E+11,  7.67800E+13,  1.01379E-01,  2.72926E+13,  5.43527E-01,  1.41871E+07,  1.39442E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.05000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44490E+18,  1.02096E+15,  4.64341E+11,  1.81805E+09,  8.10235E+08,  3.08304E+08,  1.46560E+08,  3.36022E+07,  9.70566E+06,  1.77989E+12,  4.27886E+08,  2.79286E+08,  5.11224E+09,  8.39507E+12,  8.49989E+01,  8.55000E+08,  3.16015E+01,  6.67042E+05,  3.31598E+05,  1.79359E+07,  2.20115E+19,  1.83807E+14,  7.20193E+13,  5.87437E+13,  3.80607E+13,  1.24532E+13,  2.30415E+13,  7.81026E+08,  1.51809E+03,  3.47687E+15,  5.42332E+06,  1.31123E+14,  7.04055E+09,  3.86912E+01,  9.68044E+12,  9.06611E+11,  8.05749E+13,  1.21338E+01,  3.00836E+13,  6.50533E+01,  1.76203E+10,  1.51653E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.10000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44536E+18,  5.62956E+14,  1.37746E+11,  3.40142E+07,  8.31255E+03,  2.20144E+00,  3.35951E-01,  5.42153E-05,  4.76177E-08,  8.74184E+06,  9.52165E+00,  9.98324E-06,  2.33683E-04,  6.63677E+12,  3.68817E-04,  4.66718E+03,  3.00294E-01,  1.80412E+00,  3.23435E+05,  1.30290E+07,  2.20116E+19,  1.33343E+14,  5.22458E+13,  4.26140E+13,  2.76111E+13,  1.07833E+13,  4.91854E+12,  3.77248E+06,  1.56521E+00,  3.47915E+15,  0.00000E+00,  1.31116E+14,  3.23630E-35,  0.00000E+00,  6.38802E+12,  8.37435E+11,  8.46856E+13,  1.15301E-01,  2.99588E+13,  6.18164E-01,  4.26710E+06,  1.53290E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.15000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44489E+18,  1.01958E+15,  4.63126E+11,  1.81721E+09,  8.10220E+08,  3.08304E+08,  1.46553E+08,  3.36024E+07,  9.70571E+06,  1.65688E+12,  4.27662E+08,  2.79229E+08,  5.11094E+09,  9.29827E+12,  9.70237E+01,  8.81395E+08,  3.50015E+01,  6.67045E+05,  3.43970E+05,  1.79358E+07,  2.20114E+19,  1.75503E+14,  6.87656E+13,  5.60899E+13,  3.63411E+13,  1.17072E+13,  2.30007E+13,  7.80736E+08,  1.51486E+03,  3.78516E+15,  5.42329E+06,  1.43037E+14,  6.43976E+09,  3.33564E+01,  9.50684E+12,  8.78723E+11,  8.83999E+13,  1.34393E+01,  3.27494E+13,  7.20522E+01,  1.60976E+10,  1.65772E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.20000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44535E+18,  5.67467E+14,  1.39976E+11,  3.48439E+07,  8.58258E+03,  2.30467E+00,  4.36178E-01,  7.09323E-05,  6.25124E-08,  1.31797E+07,  1.23667E+01,  8.60019E-05,  2.00613E-03,  7.56319E+12,  8.10583E-04,  8.87417E+03,  3.42661E-01,  1.81366E+00,  3.34643E+05,  1.30938E+07,  2.20115E+19,  1.25727E+14,  4.92619E+13,  4.01802E+13,  2.60341E+13,  9.98019E+12,  4.99441E+12,  3.89163E+06,  1.63938E+00,  3.78720E+15,  0.00000E+00,  1.43030E+14,  8.07977E-01,  0.00000E+00,  6.31275E+12,  8.05028E+11,  9.23846E+13,  1.31568E-01,  3.26159E+13,  7.05375E-01,  3.04643E+06,  1.67137E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.25000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44488E+18,  1.02097E+15,  4.64360E+11,  1.81805E+09,  8.10207E+08,  3.08304E+08,  1.46547E+08,  3.36025E+07,  9.70576E+06,  1.55026E+12,  4.27481E+08,  2.79183E+08,  5.10988E+09,  1.02901E+13,  1.11190E+02,  9.12723E+08,  3.87354E+01,  6.67048E+05,  3.54479E+05,  1.79357E+07,  2.20112E+19,  1.67688E+14,  6.57037E+13,  5.35924E+13,  3.47228E+13,  1.08435E+13,  2.30419E+13,  7.81031E+08,  1.51816E+03,  4.09264E+15,  5.42327E+06,  1.54948E+14,  5.94862E+09,  2.85308E+01,  9.38283E+12,  8.46911E+11,  9.60472E+13,  1.48730E+01,  3.54061E+13,  7.97382E+01,  1.48557E+10,  1.79851E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.30000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44534E+18,  5.67726E+14,  1.40088E+11,  3.48830E+07,  8.59584E+03,  2.32984E+00,  5.59855E-01,  9.10524E-05,  8.01209E-08,  5.18813E+06,  1.58784E+01,  3.67136E-06,  8.59288E-05,  8.56984E+12,  4.16803E-04,  4.08040E+03,  3.88200E-01,  1.81306E+00,  3.43745E+05,  1.30850E+07,  2.20113E+19,  1.17766E+14,  4.61428E+13,  3.76362E+13,  2.43857E+13,  9.06304E+12,  4.99856E+12,  3.89636E+06,  1.64304E+00,  4.09445E+15,  5.32638-133,  1.54941E+14,  3.34331E-02,  0.00000E+00,  6.20152E+12,  7.69139E+11,  9.99788E+13,  1.49053E-01,  3.52617E+13,  7.99115E-01,  1.37981E+06,  1.80968E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.35000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44488E+18,  1.02105E+15,  4.64430E+11,  1.81809E+09,  8.10198E+08,  3.08304E+08,  1.46542E+08,  3.36027E+07,  9.70580E+06,  1.45690E+12,  4.27333E+08,  2.79145E+08,  5.10901E+09,  1.13583E+13,  1.27342E+02,  9.46930E+08,  4.27566E+01,  6.67051E+05,  3.63031E+05,  1.79357E+07,  2.20110E+19,  1.59696E+14,  6.25721E+13,  5.10381E+13,  3.30678E+13,  9.90200E+12,  2.30441E+13,  7.81048E+08,  1.51834E+03,  4.39935E+15,  5.42324E+06,  1.66858E+14,  5.53670E+09,  2.42029E+01,  9.24206E+12,  8.12952E+11,  1.03576E+14,  1.64169E+01,  3.80516E+13,  8.80156E+01,  1.38164E+10,  1.93887E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.40000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44533E+18,  5.65786E+14,  1.39143E+11,  3.45348E+07,  8.48359E+03,  2.31898E+00,  7.11392E-01,  1.15274E-04,  1.01165E-07,  6.90173E+05,  2.01815E+01,  9.43926E-08,  2.20692E-06,  9.66118E+12,  7.02047E-05,  6.06967E+02,  4.37321E-01,  1.80872E+00,  3.50722E+05,  1.30488E+07,  2.20111E+19,  1.09510E+14,  4.29077E+13,  3.49975E+13,  2.26759E+13,  8.09087E+12,  4.96625E+12,  3.84702E+06,  1.61233E+00,  4.40093E+15,  0.00000E+00,  1.66849E+14,  2.63855E-06,  8.35884-313,  6.05117E+12,  7.32197E+11,  1.07464E+14,  1.67913E-01,  3.78953E+13,  9.00227E-01,  5.65350E+05,  1.94778E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.45000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44487E+18,  1.02045E+15,  4.63899E+11,  1.81772E+09,  8.10190E+08,  3.08305E+08,  1.46539E+08,  3.36028E+07,  9.70585E+06,  1.37444E+12,  4.27210E+08,  2.79114E+08,  5.10829E+09,  1.25067E+13,  1.45699E+02,  9.83833E+08,  4.70801E+01,  6.67054E+05,  3.69607E+05,  1.79356E+07,  2.20109E+19,  1.51592E+14,  5.93969E+13,  4.84483E+13,  3.13897E+13,  8.93824E+12,  2.30263E+13,  7.80920E+08,  1.51693E+03,  4.70531E+15,  5.42321E+06,  1.78765E+14,  5.18664E+09,  2.03995E+01,  9.08335E+12,  7.79018E+11,  1.10982E+14,  1.80770E+01,  4.06849E+13,  9.69152E+01,  1.29349E+10,  2.07879E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.50000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44533E+18,  5.65985E+14,  1.39224E+11,  3.45584E+07,  8.48994E+03,  2.35167E+00,  8.97884E-01,  1.45315E-04,  1.25655E-07,  9.89313E+04,  2.54767E+01,  1.34368E-07,  2.41834E-06,  1.08570E+13,  6.93558E-06,  5.46565E+01,  4.91488E-01,  1.80994E+00,  3.55751E+05,  1.30524E+07,  2.20110E+19,  1.01672E+14,  3.98369E+13,  3.24929E+13,  2.10530E+13,  7.14030E+12,  4.96870E+12,  3.84896E+06,  1.61357E+00,  4.70663E+15,  0.00000E+00,  1.78756E+14,  2.99264E-04,  0.00000E+00,  5.90475E+12,  6.97485E+11,  1.14787E+14,  1.88711E-01,  4.05183E+13,  1.01172E+00,  1.48074E+05,  2.08576E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.55000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44486E+18,  1.02052E+15,  4.63963E+11,  1.81775E+09,  8.10184E+08,  3.08305E+08,  1.46535E+08,  3.36030E+07,  9.70590E+06,  1.30085E+12,  4.27106E+08,  2.79087E+08,  5.10768E+09,  1.37419E+13,  1.66616E+02,  1.02341E+09,  5.17300E+01,  6.67057E+05,  3.74387E+05,  1.79355E+07,  2.20107E+19,  1.43862E+14,  5.63682E+13,  4.59779E+13,  2.97890E+13,  8.01661E+12,  2.30285E+13,  7.80924E+08,  1.51704E+03,  5.01053E+15,  5.42318E+06,  1.90670E+14,  4.88711E+09,  1.71600E+01,  8.93710E+12,  7.47789E+11,  1.18230E+14,  1.98623E+01,  4.33075E+13,  1.06487E+02,  1.21732E+10,  2.21842E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.60000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44532E+18,  5.66022E+14,  1.39247E+11,  3.45692E+07,  8.49428E+03,  2.39048E+00,  1.12493E+00,  1.82296E-04,  1.58831E-07,  0.00000E+00,  3.19235E+01,  4.28079E-09,  1.22090E-07,  1.21501E+13,  0.00000E+00,  0.00000E+00,  5.49912E-01,  1.80923E+00,  3.58862E+05,  1.30419E+07,  2.20108E+19,  9.40943E+13,  3.68677E+13,  3.00711E+13,  1.94838E+13,  6.24554E+12,  4.96946E+12,  3.85084E+06,  1.61424E+00,  5.01157E+15,  0.00000E+00,  1.90660E+14,  0.00000E+00,  0.00000E+00,  5.74502E+12,  6.65858E+11,  1.21961E+14,  2.11143E-01,  4.31300E+13,  1.13199E+00,  2.51022E+05,  2.22358E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.65000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44486E+18,  1.02053E+15,  4.63978E+11,  1.81775E+09,  8.10180E+08,  3.08306E+08,  1.46533E+08,  3.36031E+07,  9.70594E+06,  1.23529E+12,  4.27019E+08,  2.79064E+08,  5.10716E+09,  1.50617E+13,  1.90104E+02,  1.06537E+09,  5.66986E+01,  6.67060E+05,  3.77402E+05,  1.79354E+07,  2.20105E+19,  1.36425E+14,  5.34543E+13,  4.36012E+13,  2.82490E+13,  7.16614E+12,  2.30289E+13,  7.80925E+08,  1.51707E+03,  5.31502E+15,  5.42315E+06,  2.02572E+14,  4.62788E+09,  1.44435E+01,  8.79113E+12,  7.19857E+11,  1.25327E+14,  2.17701E+01,  4.59190E+13,  1.16714E+02,  1.15258E+10,  2.35774E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.70000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44531E+18,  5.67081E+14,  1.39766E+11,  3.47610E+07,  8.55710E+03,  2.45584E+00,  1.39777E+00,  2.26909E-04,  1.99547E-07,  1.47029E+05,  3.96702E+01,  2.82835E-09,  6.62631E-08,  1.35438E+13,  1.88610E-05,  1.15423E+02,  6.13088E-01,  1.81105E+00,  3.60223E+05,  1.30494E+07,  2.20106E+19,  8.70275E+13,  3.40989E+13,  2.78128E+13,  1.80204E+13,  5.44140E+12,  4.98713E+12,  3.87798E+06,  1.63121E+00,  5.31577E+15,  0.00000E+00,  2.02562E+14,  1.60472E-10,  0.00000E+00,  5.58623E+12,  6.38357E+11,  1.28968E+14,  2.35400E-01,  4.57315E+13,  1.26203E+00,  2.18246E+05,  2.36130E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.75000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44485E+18,  1.02085E+15,  4.64257E+11,  1.81796E+09,  8.10176E+08,  3.08307E+08,  1.46531E+08,  3.36033E+07,  9.70599E+06,  1.17645E+12,  4.26945E+08,  2.79044E+08,  5.10672E+09,  1.64657E+13,  2.16361E+02,  1.10940E+09,  6.19842E+01,  6.67063E+05,  3.78822E+05,  1.79354E+07,  2.20104E+19,  1.29449E+14,  5.07211E+13,  4.13719E+13,  2.68045E+13,  6.41210E+12,  2.30379E+13,  7.81004E+08,  1.51788E+03,  5.61880E+15,  5.42312E+06,  2.14473E+14,  4.40204E+09,  1.22110E+01,  8.65503E+12,  6.95904E+11,  1.32260E+14,  2.37995E+01,  4.85201E+13,  1.27594E+02,  1.09678E+10,  2.49682E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.80000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44530E+18,  5.68682E+14,  1.40561E+11,  3.50592E+07,  8.65604E+03,  2.54172E+00,  1.72191E+00,  2.80296E-04,  2.47230E-07,  2.71370E+05,  4.88734E+01,  9.71532E-09,  2.27445E-07,  1.50324E+13,  5.73751E-05,  3.19102E+02,  6.80576E-01,  1.81283E+00,  3.59953E+05,  1.30565E+07,  2.20105E+19,  8.04318E+13,  3.15146E+13,  2.57049E+13,  1.66546E+13,  4.73830E+12,  5.01467E+12,  3.92156E+06,  1.65894E+00,  5.61924E+15,  0.00000E+00,  2.14462E+14,  8.00299E-06,  3.10665-153,  5.42414E+12,  6.14911E+11,  1.35813E+14,  2.61312E-01,  4.83227E+13,  1.40094E+00,  2.61024E+05,  2.49892E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.85000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44484E+18,  1.02134E+15,  4.64694E+11,  1.81826E+09,  8.10174E+08,  3.08308E+08,  1.46529E+08,  3.36034E+07,  9.70603E+06,  1.12294E+12,  4.26881E+08,  2.79027E+08,  5.10633E+09,  1.79497E+13,  2.45472E+02,  1.15461E+09,  6.75710E+01,  6.67066E+05,  3.78777E+05,  1.79353E+07,  2.20102E+19,  1.22916E+14,  4.81611E+13,  3.92838E+13,  2.54516E+13,  5.75927E+12,  2.30523E+13,  7.81108E+08,  1.51905E+03,  5.92187E+15,  5.42309E+06,  2.26371E+14,  4.20348E+09,  1.03950E+01,  8.52604E+12,  6.75729E+11,  1.39033E+14,  2.59446E+01,  5.11109E+13,  1.39094E+02,  1.04727E+10,  2.63572E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.90000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44530E+18,  5.68604E+14,  1.40523E+11,  3.50453E+07,  8.65249E+03,  2.60348E+00,  2.10152E+00,  3.42020E-04,  3.00912E-07,  2.42895E+05,  5.96517E+01,  6.97779E-09,  1.63897E-07,  1.66069E+13,  5.48432E-05,  2.76562E+02,  7.51650E-01,  1.81169E+00,  3.58116E+05,  1.30424E+07,  2.20103E+19,  7.40886E+13,  2.90292E+13,  2.36778E+13,  1.53412E+13,  4.12917E+12,  5.01336E+12,  3.91959E+06,  1.65778E+00,  5.92198E+15,  0.00000E+00,  2.26360E+14,  0.00000E+00,  0.00000E+00,  5.24200E+12,  5.94768E+11,  1.42512E+14,  2.88601E-01,  5.09028E+13,  1.54724E+00,  2.48004E+05,  2.63637E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.95000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44483E+18,  1.02132E+15,  4.64672E+11,  1.81825E+09,  8.10172E+08,  3.08309E+08,  1.46528E+08,  3.36036E+07,  9.70608E+06,  1.07426E+12,  4.26826E+08,  2.79012E+08,  5.10600E+09,  1.95089E+13,  2.77450E+02,  1.20072E+09,  7.34412E+01,  6.67069E+05,  3.77338E+05,  1.79352E+07,  2.20100E+19,  1.16702E+14,  4.57266E+13,  3.72981E+13,  2.41650E+13,  5.19869E+12,  2.30515E+13,  7.81103E+08,  1.51899E+03,  6.22423E+15,  5.42306E+06,  2.38267E+14,  4.02755E+09,  8.91795E+00,  8.39312E+12,  6.58620E+11,  1.45654E+14,  2.81985E+01,  5.36907E+13,  1.51177E+02,  1.00344E+10,  2.77436E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.00000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44529E+18,  5.66140E+14,  1.39269E+11,  3.45493E+07,  8.47584E+03,  2.61188E+00,  2.54134E+00,  4.11900E-04,  3.57601E-07,  2.32151E+05,  7.21403E+01,  1.73817E-06,  4.06997E-05,  1.82621E+13,  5.11588E-05,  2.40277E+02,  8.25985E-01,  1.80760E+00,  3.54790E+05,  1.30070E+07,  2.20101E+19,  6.79169E+13,  2.66110E+13,  2.17054E+13,  1.40632E+13,  3.60365E+12,  4.97012E+12,  3.84143E+06,  1.59249E+00,  6.22400E+15,  0.00000E+00,  2.38255E+14,  0.00000E+00,  0.00000E+00,  5.03350E+12,  5.77253E+11,  1.49071E+14,  3.17142E-01,  5.34709E+13,  1.70025E+00,  2.26209E+05,  2.77360E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.05000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44483E+18,  1.02055E+15,  4.64000E+11,  1.81779E+09,  8.10170E+08,  3.08310E+08,  1.46527E+08,  3.36038E+07,  9.70613E+06,  1.02956E+12,  4.26778E+08,  2.78998E+08,  5.10570E+09,  2.11393E+13,  3.12419E+02,  1.24724E+09,  7.95794E+01,  6.67072E+05,  3.74595E+05,  1.79351E+07,  2.20099E+19,  1.10771E+14,  4.34027E+13,  3.54026E+13,  2.29368E+13,  4.71882E+12,  2.30290E+13,  7.80942E+08,  1.51721E+03,  6.52587E+15,  5.42304E+06,  2.50161E+14,  3.87061E+09,  7.71269E+00,  8.25294E+12,  6.43968E+11,  1.52128E+14,  3.05553E+01,  5.62585E+13,  1.63811E+02,  9.63969E+09,  2.91272E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.10000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44529E+18,  5.63083E+14,  1.37808E+11,  3.40359E+07,  8.32525E+03,  2.65425E+00,  3.04684E+00,  4.91000E-04,  4.28933E-07,  2.53073E+05,  8.64933E+01,  8.67380E-09,  2.03292E-07,  1.99958E+13,  6.51928E-05,  2.74009E+02,  9.03331E-01,  1.80023E+00,  3.50015E+05,  1.29480E+07,  2.20100E+19,  6.19679E+13,  2.42801E+13,  1.98042E+13,  1.28313E+13,  3.15011E+12,  4.92006E+12,  3.77460E+06,  1.56644E+00,  6.52526E+15,  0.00000E+00,  2.50148E+14,  1.12266E-10,  0.00000E+00,  4.80330E+12,  5.61755E+11,  1.55487E+14,  3.46840E-01,  5.60254E+13,  1.85945E+00,  2.37236E+05,  2.91048E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.15000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44482E+18,  1.01961E+15,  4.63161E+11,  1.81721E+09,  8.10169E+08,  3.08311E+08,  1.46526E+08,  3.36039E+07,  9.70618E+06,  9.88967E+11,  4.26736E+08,  2.78987E+08,  5.10545E+09,  2.28388E+13,  3.50171E+02,  1.29448E+09,  8.59775E+01,  6.67076E+05,  3.70599E+05,  1.79350E+07,  2.20097E+19,  1.05157E+14,  4.12028E+13,  3.36081E+13,  2.17741E+13,  4.30757E+12,  2.30008E+13,  7.80740E+08,  1.51497E+03,  6.82678E+15,  5.42301E+06,  2.62052E+14,  3.73011E+09,  6.72351E+00,  8.10774E+12,  6.31243E+11,  1.58454E+14,  3.30119E+01,  5.88127E+13,  1.76981E+02,  9.29391E+09,  3.05067E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.20000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44527E+18,  5.72925E+14,  1.42666E+11,  3.58479E+07,  8.91966E+03,  2.94344E+00,  3.62959E+00,  5.95133E-04,  5.28477E-07,  3.08004E+05,  1.03038E+02,  1.24304E-08,  2.90787E-07,  2.18237E+13,  1.02805E-04,  3.96199E+02,  9.88673E-01,  1.82023E+00,  3.45168E+05,  1.30869E+07,  2.20098E+19,  5.80563E+13,  2.27475E+13,  1.85541E+13,  1.20214E+13,  2.81979E+12,  5.08650E+12,  4.03496E+06,  1.73156E+00,  6.82586E+15,  0.00000E+00,  2.62040E+14,  1.46196E-07,  0.00000E+00,  4.70164E+12,  5.51950E+11,  1.61637E+14,  3.79607E-01,  5.85776E+13,  2.03512E+00,  2.40277E+05,  3.04778E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.25000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44481E+18,  1.02264E+15,  4.65850E+11,  1.81906E+09,  8.10169E+08,  3.08312E+08,  1.46526E+08,  3.36041E+07,  9.70622E+06,  9.51417E+11,  4.26699E+08,  2.78975E+08,  5.10521E+09,  2.46052E+13,  3.91067E+02,  1.34187E+09,  9.26280E+01,  6.67078E+05,  3.66651E+05,  1.79349E+07,  2.20095E+19,  1.00799E+14,  3.94953E+13,  3.22155E+13,  2.08718E+13,  3.99243E+12,  2.30905E+13,  7.81385E+08,  1.52215E+03,  7.12705E+15,  5.42298E+06,  2.73942E+14,  3.60502E+09,  5.96321E+00,  8.04128E+12,  6.22787E+11,  1.64566E+14,  3.55654E+01,  6.13646E+13,  1.90670E+02,  8.98290E+09,  3.18898E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.30000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44527E+18,  5.64793E+14,  1.38629E+11,  3.43359E+07,  8.42643E+03,  2.89204E+00,  4.27791E+00,  6.91441E-04,  5.71825E-07,  3.57898E+05,  1.21446E+02,  1.28290E-06,  3.07569E-05,  2.36923E+13,  1.34029E-04,  4.66911E+02,  1.07021E+00,  1.80093E+00,  3.38692E+05,  1.29419E+07,  2.20096E+19,  5.26364E+13,  2.06239E+13,  1.68220E+13,  1.08991E+13,  2.48629E+12,  4.94803E+12,  3.81717E+06,  1.59813E+00,  7.12570E+15,  0.00000E+00,  2.73928E+14,  7.92265E-04,  0.00000E+00,  4.44125E+12,  5.40260E+11,  1.67765E+14,  4.10913E-01,  6.11114E+13,  2.20295E+00,  2.38093E+05,  3.18441E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.35000E-03,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44481E+18,  1.02015E+15,  4.63657E+11,  1.81753E+09,  8.10169E+08,  3.08313E+08,  1.46525E+08,  3.36043E+07,  9.70627E+06,  9.16641E+11,  4.26666E+08,  2.78966E+08,  5.10501E+09,  2.64220E+13,  4.34582E+02,  1.38846E+09,  9.94681E+01,  6.67082E+05,  3.61305E+05,  1.79349E+07,  2.20093E+19,  9.58340E+13,  3.75500E+13,  3.06287E+13,  1.98437E+13,  3.69087E+12,  2.30173E+13,  7.80840E+08,  1.51620E+03,  7.42654E+15,  5.42295E+06,  2.85829E+14,  3.49049E+09,  5.28544E+00,  7.89246E+12,  6.13433E+11,  1.70596E+14,  3.81917E+01,  6.38981E+13,  2.04749E+02,  8.69621E+09,  3.32658E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  2.40000E-03,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44527E+18,  5.63524E+14,  1.38005E+11,  3.40945E+07,  8.33978E+03,  2.97802E+00,  5.00592E+00,  8.07296E-04,  7.04400E-07,  3.84815E+05,  1.42117E+02,  6.73854E-08,  1.57938E-06,  2.56285E+13,  1.65457E-04,  5.44362E+02,  1.15721E+00,  1.79891E+00,  3.31652E+05,  1.29221E+07,  2.20095E+19,  4.81593E+13,  1.88697E+13,  1.53912E+13,  9.97201E+12,  2.21247E+12,  4.92678E+12,  3.78005E+06,  1.55942E+00,  7.42479E+15,  0.00000E+00,  2.85815E+14,  7.58614E-08,  0.00000E+00,  4.22637E+12,  5.30769E+11,  1.73707E+14,  4.44319E-01,  6.36340E+13,  2.38203E+00,  2.37400E+05,  3.32084E+12,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
